1564106577321,ACC,0,0,0,0.5769778,9.540484,3.2870975,0.0,0.0,0.0
1564106577321,ACC,0,0,0,0.66077125,9.574001,3.2056983,0.0,0.0,0.0
1564106577321,ACC,0,0,0,0.66077125,9.574001,3.2056983,0.0,0.0,0.0
1564106577321,ACC,0,0,0,0.66077125,9.574001,3.2056983,0.0,0.0,0.0
1564106577322,ACC,0,0,0,0.66077125,9.574001,3.2056983,0.0,0.0,0.0
1564106577322,ACC,0,0,0,0.66077125,9.574001,3.2056983,0.0,0.0,0.0
1564106577322,ACC,0,0,0,0.7397765,9.581183,3.006988,0.0,0.0,0.0
1564106577322,ACC,0,0,0,0.6942886,9.566819,2.9471354,0.0,0.0,0.0
1564106577322,ACC,0,0,0,0.629648,9.564424,2.8968594,0.0,0.0,0.0
1564106577322,ACC,0,0,0,0.5769778,9.564424,2.8513715,0.0,0.0,0.0
1564106577322,ACC,0,0,0,0.5147312,9.56203,2.834613,0.0,0.0,0.0
1564106577322,ACC,0,0,0,0.43333188,9.574001,2.7987015,0.0,0.0,0.0
1564106577322,ACC,0,0,0,0.43333188,9.574001,2.7987015,0.0,0.0,0.0
1564106577322,ACC,0,0,0,0.3806617,9.600336,2.765184,0.0,0.0,0.0
1564106577322,ACC,0,0,0,0.35193253,9.619489,2.7747605,0.0,0.0,0.0
1564106577322,ACC,0,0,0,0.30644462,9.641036,2.7795486,0.0,0.0,0.0
1564106577322,ACC,0,0,0,0.26813906,9.674553,2.7915192,0.0,0.0,0.0
1564106577323,ACC,0,0,0,0.25616857,9.686524,2.8226426,0.0,0.0,0.0
1564106577323,ACC,0,0,0,0.24180397,9.679341,2.8417952,0.0,0.0,0.0
1564106577323,ACC,0,0,0,0.23462167,9.703282,2.858554,0.0,0.0,0.0
1564106577323,ACC,0,0,0,0.26095676,9.705676,2.8729186,0.0,0.0,0.0
1564106577323,ACC,0,0,0,0.30165642,9.684129,2.906436,0.0,0.0,0.0
1564106577323,ACC,0,0,0,0.3615089,9.667371,2.983047,0.0,0.0,0.0
1564106577323,ACC,0,0,0,0.42614958,9.641036,3.0692346,0.0,0.0,0.0
1564106577323,ACC,0,0,0,0.46445516,9.597942,3.1554222,0.0,0.0,0.0
1564106577323,ACC,0,0,0,0.47881976,9.552454,3.2344275,0.0,0.0,0.0
1564106577323,ACC,0,0,0,0.49079025,9.50936,3.3014622,0.0,0.0,0.0
1564106577323,ACC,0,0,0,0.50515485,9.475843,3.3661027,0.0,0.0,0.0
1564106577323,ACC,0,0,0,0.51712537,9.449508,3.4379258,0.0,0.0,0.0
1564106577323,ACC,0,0,0,0.50276077,9.420779,3.514537,0.0,0.0,0.0
1564106577323,ACC,0,0,0,0.47881976,9.394443,3.5839658,0.0,0.0,0.0
1564106577324,ACC,0,0,0,0.47163746,9.370502,3.662971,0.0,0.0,0.0
1564106577324,ACC,0,0,0,0.47403157,9.35135,3.7443705,0.0,0.0,0.0
1564106577324,ACC,0,0,0,0.48360795,9.344167,3.806617,0.0,0.0,0.0
1564106577324,ACC,0,0,0,0.50515485,9.358532,3.8640754,0.0,0.0,0.0
