1564274074242,ACC,0,0,0,-7.3091836,-1.5944698,4.8097444,0.0,0.0,0.0
1564274074243,ACC,0,0,0,-7.4288883,-1.8410618,4.7355275,0.0,0.0,0.0
1564274074244,ACC,0,0,0,-7.5773225,-2.0732894,4.7881975,0.0,0.0,0.0
1564274074244,ACC,0,0,0,-7.57014,-2.2145412,5.0802774,0.0,0.0,0.0
1564274074245,ACC,0,0,0,-7.493529,-2.2935464,6.329997,0.0,0.0,0.0
1564274074246,ACC,0,0,0,-7.395371,-2.1738417,8.874924,0.0,0.0,0.0
1564274074246,ACC,0,0,0,-7.2900305,-2.0685015,10.510094,0.0,0.0,0.0
1564274074247,ACC,0,0,0,-7.495923,-2.4108574,9.930722,0.0,0.0,0.0
1564274074247,ACC,0,0,0,-7.857432,-2.9279828,9.183763,0.0,0.0,0.0
1564274074248,ACC,0,0,0,-8.08966,-3.2080922,9.360926,0.0,0.0,0.0
1564274074249,ACC,0,0,0,-8.274006,-3.2056983,9.813411,0.0,0.0,0.0
1564274074249,ACC,0,0,0,-8.2357,-2.8681302,9.957057,0.0,0.0,0.0
1564274074250,ACC,0,0,0,-7.740121,-2.3390346,9.511754,0.0,0.0,0.0
1564274074251,ACC,0,0,0,-6.835152,-1.9727374,8.618755,0.0,0.0,0.0
1564274074251,ACC,0,0,0,-5.76499,-1.9655551,7.4121294,0.0,0.0,0.0
1564274074252,ACC,0,0,0,-4.7929854,-2.1235654,6.4329433,0.0,0.0,0.0
1564274074252,ACC,0,0,0,-3.9574451,-2.0278015,6.1456513,0.0,0.0,0.0
1564274074253,ACC,0,0,0,-3.5336897,-1.8314855,6.1480455,0.0,0.0,0.0
1564274074253,ACC,0,0,0,-3.6486065,-1.8602147,6.236627,0.0,0.0,0.0
1564274074254,ACC,0,0,0,-3.8880162,-1.9751315,6.468855,0.0,0.0,0.0
1564274074254,ACC,0,0,0,-4.0699677,-2.039772,6.7034764,0.0,0.0,0.0
1564274074255,ACC,0,0,0,-4.172914,-2.037378,6.8782454,0.0,0.0,0.0
1564274074255,ACC,0,0,0,-4.1561556,-1.9248554,6.935704,0.0,0.0,0.0
1564274074256,ACC,0,0,0,-4.074756,-1.7596626,6.88064,0.0,0.0,0.0
1564274074256,ACC,0,0,0,-3.9478688,-1.5920756,6.7992406,0.0,0.0,0.0
1564274074257,ACC,0,0,0,-3.828164,-1.4364593,6.6795354,0.0,0.0,0.0
1564274074257,ACC,0,0,0,-3.7683115,-1.3119662,6.526313,0.0,0.0,0.0
1564274074259,ACC,0,0,0,-3.7874641,-1.211414,6.322815,0.0,0.0,0.0
1564274074260,ACC,0,0,0,-3.8760457,-1.1659261,6.0235524,0.0,0.0,0.0
1564274074261,GYR,0,0,0,-0.25167626,2.2406518,-0.24740021,0.047798254,0.01042288,0.02392108
1564274074262,ACC,0,0,0,-4.026874,-1.1300147,5.6117673,0.0,0.0,0.0
1564274074263,UAC,0,0,0,3.3814416,0.43939042,1.6128988
1564274074264,GYR,0,0,0,-0.25534144,2.3646574,-0.29138246,0.047798254,0.01042288,0.02392108
1564274074264,ACC,0,0,0,-4.2279787,-1.0605857,5.111401,0.0,0.0,0.0
1564274074265,GYR,0,0,0,-0.27122393,2.480111,-0.33841905,0.047798254,0.01042288,0.02392108
1564274074266,ACC,0,0,0,-4.4673886,-0.9911569,4.534423,0.0,0.0,0.0
1564274074267,UAC,0,0,0,3.044569,0.5343785,1.0216508
1564274074268,ROT,0,0,0,-0.257891,0.39982232,0.292979,0.8293357,0.0
1564274074268,GYR,0,0,0,-0.29688025,2.573573,-0.36468625,0.047798254,0.01042288,0.02392108
1564274074268,ACC,0,0,0,-4.704404,-0.91215163,3.8928044,0.0,0.0,0.0
1564274074269,GYR,0,0,0,-0.34208423,2.6529856,-0.39706206,0.047798254,0.01042288,0.02392108
1564274074270,ACC,0,0,0,-4.9629664,-0.8211759,3.1817572,0.0,0.0,0.0
1564274074271,UAC,0,0,0,2.5371084,0.63677895,0.11312914
1564274074271,GYR,0,0,0,-0.3982838,2.709796,-0.4086685,0.047798254,0.01042288,0.02392108
1564274074271,ACC,0,0,0,-5.3005347,-0.7661116,2.422828,0.0,0.0,0.0
1564274074272,ROT,0,0,0,-0.25825378,0.39496028,0.29659647,0.8302662,0.0
1564274074272,GYR,0,0,0,-0.47036582,2.7385066,-0.42149666,0.047798254,0.01042288,0.02392108
