1565345952373,GYR,0,0,0,0.0016996139,-0.0058339667,4.461325E-4
1565345952373,GYR,0,0,0,-0.0014961772,-0.0026381747,0.002576659
1565345952374,GYR,0,0,0,-0.0057572317,0.0016228809,0.003641922
1565345952375,GYR,0,0,0,-0.004691969,0.0037534093,0.0025766576
1565345952378,GYR,0,0,0,-0.003626706,0.004818674,-6.1913335E-4
1565345952378,UAC,0,0,0,0.003365174,0.053907514,-0.04131031
1565345952381,GYR,0,0,0,-0.00469197,0.0069492026,0.0015113928
1565345952383,GYR,0,0,0,-0.0025614437,0.00588394,0.0036419192
1565345952386,GYR,0,0,0,6.343462E-4,0.0069492054,0.0015113918
1565345952388,GYR,0,0,0,6.3434575E-4,0.009079734,-6.191357E-4
1565345952390,GYR,0,0,0,-4.3091847E-4,0.013340789,-0.0027496638
1565345952390,UAC,0,0,0,0.040652663,0.0967536,-0.041272163
1565345952392,GYR,0,0,0,-4.3091894E-4,0.010145,4.4612645E-4
1565345952396,GYR,0,0,0,-0.0014961832,0.008014475,0.0025766524
1565345952398,GYR,0,0,0,-0.0025614472,0.0026881574,-6.191385E-4
1565345952400,GYR,0,0,0,-0.0046919747,0.0016228958,-6.1913894E-4
1565345952404,GYR,0,0,0,-0.0046919757,-0.002638157,0.0025766506
1565345952404,UAC,0,0,0,0.06807111,0.067355156,-0.046004295
1565345952406,GYR,0,0,0,-0.002561449,0.0026881616,4.461232E-4
1565345952408,GYR,0,0,0,-0.0025614498,0.002688163,4.4612272E-4
1565345952411,GYR,0,0,0,0.0027648674,5.576374E-4,4.461218E-4
1565345952413,GYR,0,0,0,0.0059606573,5.576388E-4,-6.191422E-4
1565345952415,GYR,0,0,0,0.008091184,-0.0015728873,4.4612086E-4
1565345952415,UAC,0,0,0,0.07238059,-0.014502406,-0.0412426
1565345952418,GYR,0,0,0,0.009156447,-0.006899203,4.4611993E-4
1565345952420,GYR,0,0,0,0.0070259194,-0.011160255,-6.1914406E-4
1565345952423,GYR,0,0,0,0.0048953914,-0.012225518,-0.0027496717
1565345952425,GYR,0,0,0,0.002764864,-0.015421308,-6.19145E-4
1565345952428,GYR,0,0,0,0.0016995997,-0.013290779,0.003641908
1565345952428,UAC,0,0,0,-0.045610964,0.04881096,0.015912056
1565345952431,GYR,0,0,0,-4.3092802E-4,-0.01116025,0.0036419071
1565345952435,GYR,0,0,0,0.0016995985,-0.009029722,-6.191473E-4
1565345952435,GYR,0,0,0,6.3433434E-4,-0.0037034033,-0.0016844113
1565345952438,GYR,0,0,0,6.343339E-4,0.004818706,4.4611527E-4
1565345952440,GYR,0,0,0,0.0027648602,0.0026881807,-6.191492E-4
1565345952440,UAC,0,0,0,-0.08256993,-0.07117593,-0.07469845
1565345952443,GYR,0,0,0,0.0016995962,0.0026881816,-6.1914965E-4
1565345952445,GYR,0,0,0,6.34332E-4,0.0058839736,-0.0016844141
1565345952448,GYR,0,0,0,0.001699595,0.0037534474,-0.0027496782
1565345952451,GYR,0,0,0,-0.0036267233,0.0016229224,-6.191515E-4
1565345952452,GYR,0,0,0,-0.0036267238,0.0026881867,0.0015113751
1565345952453,UAC,0,0,0,-0.05416423,-0.04209006,-0.04611683
1565345952455,GYR,0,0,0,-0.0036267242,0.0058839787,0.003641901
1565345952458,GYR,0,0,0,-0.0025614614,0.0048187166,0.0015113737
1565345952460,GYR,0,0,0,-0.006822516,0.0058839815,4.4610922E-4
1565345952463,GYR,0,0,0,-0.0046919896,0.009079774,-0.0016844183
1565345952465,GYR,0,0,0,-0.0025614633,0.01653662,-0.0016844188
1565345952466,UAC,0,0,0,0.026268318,-0.01855135,-0.026996613
1565345952469,GYR,0,0,0,-0.0036267275,0.014406093,4.4610735E-4
1565345952471,GYR,0,0,0,-4.3093733E-4,0.010145041,-6.1915664E-4
1565345952473,GYR,0,0,0,6.343255E-4,0.008014516,-0.0016844211
1565345952475,GYR,0,0,0,-0.0025614656,0.0037534623,4.461055E-4
1565345952478,GYR,0,0,0,-0.0014962028,-0.0015728538,0.0015113686
1565345952478,UAC,0,0,0,0.11512633,4.8828125E-4,0.025444984
1565345952480,GYR,0,0,0,0.0027648509,-0.00370338,0.0015113681
1565345952483,GYR,0,0,0,0.0027648502,-0.0068991687,0.0015113672
1565345952486,GYR,0,0,0,0.0016995862,-0.013290749,-6.1916036E-4
1565345952488,GYR,0,0,0,6.34322E-4,-0.0100949565,-6.191613E-4
1565345952490,GYR,0,0,0,6.343213E-4,-0.010094955,-0.0016844253
1565345952490,UAC,0,0,0,0.010901362,0.010173082,-0.0126924515
1565345952492,GYR,0,0,0,-0.0014962063,-0.003703373,-6.191622E-4
1565345952495,GYR,0,0,0,-4.309434E-4,-0.002638108,-0.0016844267
1565345952497,GYR,0,0,0,-0.0014962074,-0.0037033702,-6.191636E-4
1565345952502,GYR,0,0,0,-4.3094455E-4,-0.0037033688,4.4609944E-4
1565345952502,GYR,0,0,0,-4.3094502E-4,-0.0026381044,-6.19165E-4
1565345952503,UAC,0,0,0,-0.017102927,0.029332757,-0.012671471
1565345952505,GYR,0,0,0,0.0016995813,-0.003703366,-6.191655E-4
1565345952508,GYR,0,0,0,0.0016995808,-0.009029683,0.0015113611
1565345952511,GYR,0,0,0,0.0038301072,-0.0068991543,0.0025766236
1565345952513,GYR,0,0,0,0.0016995796,-0.0047686263,0.0015113597
1565345952516,GYR,0,0,0,-0.0014962116,0.0016229568,-6.191678E-4
1565345952516,UAC,0,0,0,-0.011563033,0.063079715,-0.06511116
1565345952517,GYR,0,0,0,6.343148E-4,0.0048187487,4.4609478E-4
1565345952521,GYR,0,0,0,-0.0025614763,0.006949276,0.0036418848
1565345952523,GYR,0,0,0,-0.004692004,0.009079806,4.4609339E-4
1565345952526,GYR,0,0,0,-0.0046920045,0.0112103345,4.4609292E-4
1565345952529,GYR,0,0,0,-0.0046920055,0.010145072,0.001511356
1565345952529,UAC,0,0,0,-0.0026471168,0.0049471855,-0.13183212
1565345952530,GYR,0,0,0,-0.003626742,0.0058840187,0.0036418824
1565345952533,GYR,0,0,0,-0.0014962158,0.003753493,0.002576618
1565345952535,GYR,0,0,0,-4.309527E-4,0.0048187575,-6.1917293E-4
1565345952537,GYR,0,0,0,6.343101E-4,0.0016229689,0.0015113532
1565345952540,GYR,0,0,0,0.0027648367,-0.0015728207,-0.0016844379
1565345952540,UAC,0,0,0,0.015673637,0.076726794,-0.026904106
1565345952543,GYR,0,0,0,6.3430896E-4,-0.006899137,-6.191748E-4
