1564131660885,UAC,0,0,0,-0.15727991,6.6394906,-2.1651525
1564131660885,GRA,0,0,0,0.31769142,-0.71862996,9.775123
1564131660886,ROT,0,0,0,-0.003719,-0.03992,0.872461,0.487035,246.0
1564131660886,UAC,0,0,0,-0.15528879,6.4448147,-2.1775827
1564131660886,ROT,0,0,0,0.001029,-0.031187,0.872661,0.487327,246.0
1564131660887,GRA,0,0,0,0.3157003,-0.523954,9.787553
1564131660887,ROT,0,0,0,0.007302,-0.019537,0.872795,0.48764,246.0
1564131660887,GRA,0,0,0,0.31185487,-0.26460397,9.798118
1564131660887,UAC,0,0,0,-0.25678822,6.232152,-2.1630082
1564131660888,ROT,0,0,0,0.014619,-0.005776,0.872758,0.487898,246.0
1564131660888,GRA,0,0,0,0.30551538,0.04102182,9.801805
1564131660888,UAC,0,0,0,-0.14031546,5.9588475,-1.9919186
1564131660888,ROT,0,0,0,0.02268,0.009304,0.872474,0.488045,246.0
1564131660889,GRA,0,0,0,0.2990428,0.37630782,9.794864
1564131660889,UAC,0,0,0,-0.09314145,5.641518,-1.8736472
1564131660952,ROT,0,0,0,0.03118,0.025085,0.8719,0.488044,246.0
1564131660952,GRA,0,0,0,0.29308662,0.7274342,9.775241
1564131660953,UAC,0,0,0,-0.057257757,5.242508,-1.7510738
1564131660953,ROT,0,0,0,0.039843,0.041036,0.871034,0.48788,246.0
1564131660954,GRA,0,0,0,0.28800106,1.082308,9.742487
1564131660954,UAC,0,0,0,-0.11083013,4.857706,-1.6764212
1564131660954,ROT,0,0,0,0.048408,0.056825,0.869892,0.487559,246.0
1564131660955,GRA,0,0,0,0.2825137,1.4324254,9.697357
1564131660955,UAC,0,0,0,-0.18076015,4.5147715,-1.7198772
1564131660955,ROT,0,0,0,0.056714,0.07228,0.868501,0.487097,246.0
1564131660956,GRA,0,0,0,0.27554327,1.7730515,9.641097
1564131660956,UAC,0,0,0,-0.1881549,4.1909046,-1.9054313
1564131660956,ROT,0,0,0,0.064729,0.087318,0.866888,0.486507,246.0
1564131660956,GRA,0,0,0,0.26736793,2.1022718,9.574933
1564131660956,UAC,0,0,0,-0.21349838,3.8497136,-2.04876
1564131660957,ROT,0,0,0,0.072408,0.101873,0.865083,0.485808,246.0
1564131660957,GRA,0,0,0,0.25787967,2.418418,9.50027
1564131660957,UAC,0,0,0,-0.15971741,3.54075,-1.9968419
1564131660957,ROT,0,0,0,0.079745,0.115818,0.863127,0.485012,246.0
1564131660957,GRA,0,0,0,0.24824448,2.7192457,9.418835
1564131660957,UAC,0,0,0,-0.10339528,3.247105,-1.9154067
1564131661105,ROT,0,0,0,0.086741,0.12906,0.861063,0.484137,246.0
1564131661105,GRA,0,0,0,0.23941447,3.0032537,9.332391
1564131661106,UAC,0,0,0,-0.08618556,2.9702795,-1.7810788
1564131661106,ROT,0,0,0,0.093361,0.141535,0.858932,0.483204,246.0
1564131661106,GRA,0,0,0,0.23144612,3.2691715,9.242798
1564131661106,UAC,0,0,0,-0.08061141,2.7151358,-1.5969148
1564131661107,ROT,0,0,0,0.099566,0.153195,0.856776,0.482236,246.0
1564131661107,GRA,0,0,0,0.22417247,3.5160391,9.151917
1564131661107,UAC,0,0,0,-0.12960151,2.4443262,-1.5096254
1564131661107,ORI,0,0,0,3.022182,-0.6483525,-0.01516184
1564131661108,ROT,0,0,0,0.105308,0.16406,0.854624,0.48126,246.0
1564131661108,ORI,0,0,0,3.022182,-0.6483525,-0.01516184
1564131661108,GRA,0,0,0,0.21659414,3.7439854,9.061238
1564131661108,UAC,0,0,0,-0.09688406,2.2379277,-1.166358
1564131661108,ORI,0,0,0,3.0255525,-0.6425046,-0.015621382
1564131661109,ORI,0,0,0,3.032291,-0.64336705,-0.018933715
1564131661109,ORI,0,0,0,3.0503633,-0.64336705,-0.018933715
1564131661109,ROT,0,0,0,0.110571,0.174045,0.852523,0.480297,246.0
1564131661109,ORI,0,0,0,3.0503633,-0.64336705,-0.018933715
1564131661109,GRA,0,0,0,0.2092942,3.951772,8.972739
1564131661110,UAC,0,0,0,-0.05845949,2.0217612,-1.0072303
1564131661110,ORI,0,0,0,3.0474672,-0.6469701,-0.018149571
1564131661110,ORI,0,0,0,3.0490649,-0.65131557,-0.019515667
1564131661110,ORI,0,0,0,3.0517294,-0.65131557,-0.019515667
1564131661110,ROT,0,0,0,0.115387,0.183157,0.850502,0.479357,246.0
1564131661111,ORI,0,0,0,3.0517294,-0.65131557,-0.019515667
1564131661111,GRA,0,0,0,0.2027876,4.140112,8.887558
1564131661111,UAC,0,0,0,-0.049558684,1.8453922,-1.0369706
1564131661111,ORI,0,0,0,3.0491378,-0.65667176,-0.019112827
1564131661111,ORI,0,0,0,3.041782,-0.65787554,-0.015950328
1564131661112,ORI,0,0,0,3.0137115,-0.65787554,-0.015950328
