1564649053408,ROT,0,0,0,0.334542,-0.267672,-0.639229,0.638606,0.0
1564649053409,GRA,0,0,0,-0.8416458,7.546104,6.206302
1564649053409,UAC,0,0,0,0.8823484,-0.6146784,1.0962362
1564649053409,ROT,0,0,0,0.335001,-0.263789,-0.636391,0.642803,0.0
1564649053409,GRA,0,0,0,-0.8556743,7.516063,6.2407503
1564649053409,UAC,0,0,0,0.93229115,-0.74026537,1.1024904
1564649053439,ROT,0,0,0,0.334939,-0.259946,-0.633478,0.647262,0.0
1564649053439,GRA,0,0,0,-0.86148155,7.4817553,6.2810407
1564649053439,UAC,0,0,0,1.0075324,-0.85919094,1.1938853
1564649053440,ROT,0,0,0,0.335493,-0.256268,-0.630477,0.651359,0.0
1564649053440,GRA,0,0,0,-0.8747172,7.454966,6.310994
1564649053441,UAC,0,0,0,1.1045675,-0.99760675,1.3363194
1564649053441,ROT,0,0,0,0.335825,-0.252665,-0.627589,0.655372,0.0
1564649053441,GRA,0,0,0,-0.8859423,7.426774,6.3425875
1564649053441,UAC,0,0,0,1.1780438,-0.9837804,1.4028916
1564649053510,ROT,0,0,0,0.335906,-0.249172,-0.62487,0.659255,0.0
1564649053511,GRA,0,0,0,-0.8949486,7.3971133,6.3759007
1564649053511,UAC,0,0,0,1.1678959,-0.9349656,1.4557719
1564649053511,ROT,0,0,0,0.335822,-0.245746,-0.622274,0.663027,0.0
1564649053511,GRA,0,0,0,-0.9029387,7.3663707,6.410264
1564649053512,UAC,0,0,0,1.1016636,-0.74859524,1.3352151
1564649053512,ROT,0,0,0,0.335707,-0.242403,-0.61967,0.666745,0.0
1564649053512,GRA,0,0,0,-0.91018593,7.3361754,6.4437847
1564649053512,UAC,0,0,0,0.9796199,-0.6178403,1.107758
1564649053512,ROT,0,0,0,0.335458,-0.239185,-0.617119,0.670388,0.0
1564649053513,GRA,0,0,0,-0.9153677,7.3058095,6.4774585
1564649053513,UAC,0,0,0,0.85790515,-0.7071881,0.92085075
1564649053513,ROT,0,0,0,0.33504,-0.236043,-0.614667,0.673954,0.0
1564649053513,GRA,0,0,0,-0.9189988,7.274366,6.512241
1564649053514,UAC,0,0,0,0.7513995,-0.7571497,0.82860565
1564649053514,ROT,0,0,0,0.334528,-0.232842,-0.612274,0.677491,0.0
1564649053514,GRA,0,0,0,-0.92328507,7.241286,6.548403
1564649053514,UAC,0,0,0,0.7078003,-0.75519514,0.8762436
1564649053514,ROT,0,0,0,0.333944,-0.229492,-0.609926,0.681031,0.0
1564649053515,GRA,0,0,0,-0.9294737,7.2059135,6.586437
1564649053515,UAC,0,0,0,0.6254008,-0.79165125,1.1829844
1564649053516,ROT,0,0,0,0.333029,-0.22944,-0.609996,0.681433,0.0
1564649053516,GRA,0,0,0,-0.91787064,7.196011,6.5988746
1564649053516,UAC,0,0,0,0.6664718,-0.8918853,1.3908205
1564649053531,ROT,0,0,0,0.332232,-0.226084,-0.607768,0.684926,0.0
1564649053532,GRA,0,0,0,-0.9231819,7.1580887,6.639258
1564649053532,UAC,0,0,0,0.7124857,-0.91860867,1.4797282
1564649053555,ROT,0,0,0,0.331304,-0.22294,-0.605612,0.688308,0.0
1564649053555,GRA,0,0,0,-0.9255574,7.1206937,6.6790233
1564649053556,UAC,0,0,0,0.83936346,-1.0009274,1.5237622
1564649053556,ROT,0,0,0,0.330251,-0.220046,-0.60364,0.69147,0.0
1564649053556,GRA,0,0,0,-0.9256992,7.084074,6.7178307
1564649053556,UAC,0,0,0,0.87063086,-1.0624728,1.5472059
1564649053558,ROT,0,0,0,0.329232,-0.217384,-0.601871,0.694334,0.0
1564649053558,GRA,0,0,0,-0.92610276,7.049689,6.753849
1564649053558,UAC,0,0,0,0.84230316,-1.0280876,1.4249935
1564649053582,ORI,0,0,0,-0.08705081,-0.6337784,0.011674893
1564649053583,ROT,0,0,0,0.328229,-0.214901,-0.600374,0.696874,0.0
1564649053583,GRA,0,0,0,-0.9277333,7.016761,6.7878356
1564649053583,UAC,0,0,0,0.8319623,-0.987977,1.4149499
1564649053583,ORI,0,0,0,-0.08724537,-0.6348572,0.011336723
1564649053583,ORI,0,0,0,-0.08724537,-0.6348572,0.011336723
1564649053584,ORI,0,0,0,-0.08577964,-0.63621694,0.013932335
1564649053584,ORI,0,0,0,-0.08364743,-0.6387641,0.017710112
1564649053584,ORI,0,0,0,-0.08364414,-0.6413761,0.0177307
1564649053584,ROT,0,0,0,0.327145,-0.212771,-0.599277,0.698978,0.0
1564649053584,GRA,0,0,0,-0.9282629,6.985786,6.819636
1564649053584,UAC,0,0,0,0.73193234,-0.7846141,1.3903327
1564649053585,ORI,0,0,0,-0.086910725,-0.6413761,0.0177307
1564649053585,ORI,0,0,0,-0.08350062,-0.6467612,0.023909118
1564649053585,ORI,0,0,0,-0.08136407,-0.64927685,0.027770637
1564649053585,ORI,0,0,0,-0.07851744,-0.654438,0.03292927
1564649053586,ORI,0,0,0,-0.07519984,-0.6583442,0.038918395
1564649053586,ORI,0,0,0,-0.07369683,-0.6601118,0.04163029
